id,complaint_id,fraud_type,amount,mule_account_id,withdrawal_atm_id,withdrawal_lat,withdrawal_long,location_name,timestamp,status
708,CMP10707,Investment Scam,61537,MULE_RINGLEADER_02,ATM_DEL_02,28.629136324801994,77.21917667669314,Connaught Place Block B,2025-08-02 22:11:30,Open
709,CMP10708,Job Scam,72711,MULE_RAND_7754,ATM_GEN_91321,10.58806,77.24779,"Udumalaippettai, India",2025-08-03 11:21:22,Open
710,CMP10709,Matrimonial Scam,35674,MULE_RAND_2435,ATM_GEN_41750,15.5439,73.7553,"Calangute, India",2025-02-06 04:46:21,Open
711,CMP10710,UPI Phishing,7405,MULE_BLR_127,ATM_BLR_9892,12.985452906743308,77.600458833071,Bangalore Urban,2025-03-29 06:21:42,Open
712,CMP10711,Lottery Fraud,33028,MULE_RAND_9298,ATM_GEN_58351,26.44931,91.61356,"Rangia, India",2025-06-29 05:00:21,Open
713,CMP10712,UPI Phishing,7121,MULE_BLR_597,ATM_BLR_1025,12.952361924830273,77.58032687555708,Bangalore Urban,2025-02-15 14:51:49,Open
714,CMP10713,Job Scam,96603,MULE_RAND_2033,ATM_GEN_90251,28.71271,77.656,"Pilkhua, India",2025-07-13 13:11:46,Open
715,CMP10714,Job Scam,33322,MULE_RAND_4228,ATM_GEN_64107,22.88783,84.13864,"Jashpurnagar, India",2025-07-17 15:01:51,Open
716,CMP10715,Investment Scam,319292,MULE_RINGLEADER_01,ATM_DEL_03,28.631718562096765,77.21996269643276,Barakhamba Road,2025-10-01 22:54:46,Open
717,CMP10716,Job Scam,21791,MULE_RAND_1673,ATM_GEN_27238,23.1959,86.51499,"Kenda, India",2025-06-11 08:39:02,Open
718,CMP10717,UPI Phishing,13586,MULE_BLR_672,ATM_BLR_4328,12.984860165100729,77.57997215012426,Bangalore Urban,2025-11-21 04:11:27,Open
719,CMP10718,Lottery Fraud,71577,MULE_RAND_9535,ATM_GEN_88757,10.10649,76.35484,"Alwaye, India",2025-07-03 09:24:26,Open
720,CMP10719,Investment Scam,332042,MULE_RINGLEADER_02,ATM_DEL_01,28.63116681051659,77.21625240624299,Connaught Place Block A,2025-04-05 15:44:12,Open
721,CMP10720,Lottery Fraud,34920,MULE_RAND_3842,ATM_GEN_27035,26.32293,91.00632,"Barpeta, India",2025-08-03 02:09:46,Open
722,CMP10721,Matrimonial Scam,45771,MULE_RAND_3361,ATM_GEN_71183,11.93381,79.82979,"Puducherry, India",2025-05-29 23:16:50,Open
723,CMP10722,UPI Phishing,6140,MULE_BLR_774,ATM_BLR_5142,12.987023847510294,77.60378234615631,Bangalore Urban,2025-03-16 00:37:02,Open
724,CMP10723,Matrimonial Scam,83015,MULE_RAND_3604,ATM_GEN_45604,22.10194,85.37752,"Barbil, India",2025-10-17 19:57:02,Open
725,CMP10724,Investment Scam,113606,MULE_RINGLEADER_02,ATM_DEL_01,28.631334511665024,77.21701675147237,Connaught Place Block A,2025-02-23 00:20:59,Open
726,CMP10725,UPI Phishing,6092,MULE_BLR_375,ATM_BLR_7089,12.990907729846445,77.60947257312574,Bangalore Urban,2025-01-28 02:40:37,Open
727,CMP10726,Investment Scam,289823,MULE_RINGLEADER_02,ATM_DEL_03,28.631931006856732,77.22029289172757,Barakhamba Road,2025-04-18 06:48:44,Open
728,CMP10727,Matrimonial Scam,59340,MULE_RAND_6498,ATM_GEN_70504,27.9247,78.40102,"Chharra, India",2025-05-12 23:52:00,Open
729,CMP10728,UPI Phishing,6921,MULE_BLR_506,ATM_BLR_1650,12.978030919960469,77.5911484407783,Bangalore Urban,2025-11-02 22:03:30,Open
730,CMP10729,Investment Scam,426028,MULE_RINGLEADER_02,ATM_DEL_02,28.629329806636346,77.21890873773619,Connaught Place Block B,2025-07-17 04:27:29,Open
731,CMP10730,Investment Scam,311905,MULE_RINGLEADER_02,ATM_DEL_03,28.632455083464883,77.21999747831937,Barakhamba Road,2025-04-14 18:13:46,Open
732,CMP10731,Job Scam,81844,MULE_RAND_9034,ATM_GEN_31622,18.87813,72.93924,"Uran, India",2025-04-20 20:15:01,Open
733,CMP10732,Lottery Fraud,35278,MULE_RAND_1047,ATM_GEN_59180,26.2649,81.54855,"Jais, India",2025-11-22 05:50:28,Open
734,CMP10733,Lottery Fraud,7177,MULE_RAND_7900,ATM_GEN_74393,24.41288,76.56719,"Aklera, India",2025-02-27 17:00:34,Open
735,CMP10734,Lottery Fraud,10422,MULE_RAND_3992,ATM_GEN_24589,15.45144,78.14797,"Betamcherla, India",2025-07-29 03:56:05,Open
736,CMP10735,Job Scam,73980,MULE_RAND_5134,ATM_GEN_85784,10.10649,76.35484,"Alwaye, India",2025-05-15 00:47:17,Open
737,CMP10736,Matrimonial Scam,43915,MULE_RAND_3137,ATM_GEN_58436,12.25282,79.41727,"Gingee, India",2025-08-03 08:14:35,Open
738,CMP10737,Lottery Fraud,36442,MULE_RAND_2193,ATM_GEN_20190,12.1277,78.15794,"Dharmapuri, India",2025-06-26 20:07:09,Open
739,CMP10738,UPI Phishing,3134,MULE_BLR_815,ATM_BLR_7697,12.952470461273803,77.61115263350834,Bangalore Urban,2025-05-05 23:10:56,Open
740,CMP10739,Investment Scam,233442,MULE_RINGLEADER_01,ATM_DEL_01,28.631166736106007,77.21657785580882,Connaught Place Block A,2025-03-15 06:22:03,Open
741,CMP10740,Job Scam,4979,MULE_RAND_2285,ATM_GEN_72843,25.92127,86.79271,"Madhipura, India",2025-08-11 01:32:25,Open
742,CMP10741,Lottery Fraud,17149,MULE_RAND_3617,ATM_GEN_38133,25.75728,75.37991,"Deoli, India",2025-04-01 16:57:35,Open
743,CMP10742,Lottery Fraud,77264,MULE_RAND_3796,ATM_GEN_34752,15.5439,73.7553,"Calangute, India",2025-01-17 22:49:20,Open
744,CMP10743,Matrimonial Scam,61296,MULE_RAND_3792,ATM_GEN_98198,29.22254,79.5286,"Haldwani, India",2025-10-17 05:09:18,Open
745,CMP10744,Matrimonial Scam,36078,MULE_RAND_3938,ATM_GEN_61595,21.59983,71.21169,"Amreli, India",2025-10-01 21:12:00,Open
746,CMP10745,Investment Scam,166188,MULE_RINGLEADER_02,ATM_DEL_01,28.63127316500435,77.21702099382291,Connaught Place Block A,2025-11-12 02:52:44,Open
747,CMP10746,Job Scam,97075,MULE_RAND_9572,ATM_GEN_73191,12.1277,78.15794,"Dharmapuri, India",2025-05-30 22:30:53,Open
748,CMP10747,Lottery Fraud,31191,MULE_RAND_6682,ATM_GEN_71582,28.71271,77.656,"Pilkhua, India",2025-07-12 08:47:51,Open
749,CMP10748,Matrimonial Scam,28295,MULE_RAND_4240,ATM_GEN_46573,12.04161,75.35927,"Talipparamba, India",2025-02-19 00:42:01,Open
750,CMP10749,Job Scam,50052,MULE_RAND_2966,ATM_GEN_88057,22.4711,88.1453,"Pujali, India",2025-08-18 04:52:49,Open
751,CMP10750,UPI Phishing,14007,MULE_BLR_376,ATM_BLR_2988,12.965132548559716,77.58149338439001,Bangalore Urban,2025-05-09 22:24:53,Open
752,CMP10751,Lottery Fraud,10656,MULE_RAND_9052,ATM_GEN_81711,25.87498,86.59611,"Saharsa, India",2025-06-20 23:57:04,Open
753,CMP10752,Investment Scam,152431,MULE_RINGLEADER_02,ATM_DEL_03,28.632251089797666,77.21967939889977,Barakhamba Road,2025-02-08 17:22:49,Open
754,CMP10753,Matrimonial Scam,99591,MULE_RAND_1578,ATM_GEN_63044,23.18,88.58,"Aistala, India",2025-06-27 10:52:42,Open
755,CMP10754,Investment Scam,83816,MULE_RINGLEADER_01,ATM_DEL_02,28.62859680948663,77.21916825595433,Connaught Place Block B,2025-01-06 23:02:59,Open
756,CMP10755,Investment Scam,338082,MULE_RINGLEADER_02,ATM_DEL_01,28.63125498385249,77.21664399445702,Connaught Place Block A,2025-10-08 13:39:52,Open
757,CMP10756,Lottery Fraud,98789,MULE_RAND_1522,ATM_GEN_51393,11.93381,79.82979,"Puducherry, India",2025-06-09 05:16:39,Open
758,CMP10757,Investment Scam,263336,MULE_RINGLEADER_02,ATM_DEL_03,28.63248787241178,77.2204855770234,Barakhamba Road,2025-09-12 07:00:15,Open
759,CMP10758,Matrimonial Scam,64350,MULE_RAND_4573,ATM_GEN_55888,28.71271,77.656,"Pilkhua, India",2025-01-30 01:26:59,Open
760,CMP10759,UPI Phishing,17320,MULE_BLR_889,ATM_BLR_5339,12.9791050533217,77.59893103107336,Bangalore Urban,2025-07-02 07:58:10,Open
761,CMP10760,UPI Phishing,19560,MULE_BLR_760,ATM_BLR_6295,12.958481848591981,77.58070561754154,Bangalore Urban,2025-10-31 12:20:37,Open
762,CMP10761,Job Scam,19644,MULE_RAND_3514,ATM_GEN_50159,22.75218,72.68533,"Kheda, India",2025-05-12 11:37:09,Open
763,CMP10762,Investment Scam,475655,MULE_RINGLEADER_01,ATM_DEL_02,28.628874323004286,77.21932532892903,Connaught Place Block B,2025-08-31 01:11:55,Open
764,CMP10763,Job Scam,52314,MULE_RAND_8307,ATM_GEN_41699,14.46693,75.92694,"Davangere, India",2025-09-10 08:54:59,Open
765,CMP10764,Matrimonial Scam,28163,MULE_RAND_4720,ATM_GEN_80785,11.50526,77.23826,"Sathyamangalam, India",2025-05-08 14:27:11,Open
766,CMP10765,UPI Phishing,11699,MULE_BLR_207,ATM_BLR_3753,12.989650914957627,77.58786924235547,Bangalore Urban,2025-09-19 21:28:02,Open
767,CMP10766,Investment Scam,355378,MULE_RINGLEADER_02,ATM_DEL_01,28.631576704987392,77.21660951371852,Connaught Place Block A,2025-07-27 05:43:13,Open
768,CMP10767,Investment Scam,74150,MULE_RINGLEADER_02,ATM_DEL_01,28.63161013315724,77.2170105680503,Connaught Place Block A,2025-05-28 13:56:39,Open
769,CMP10768,Lottery Fraud,28595,MULE_RAND_6998,ATM_GEN_61189,29.22254,79.5286,"Haldwani, India",2025-09-01 10:11:30,Open
770,CMP10769,Investment Scam,478156,MULE_RINGLEADER_02,ATM_DEL_02,28.629166785369062,77.21944985595037,Connaught Place Block B,2025-10-07 02:55:54,Open
771,CMP10770,Investment Scam,156224,MULE_RINGLEADER_02,ATM_DEL_01,28.631420563071813,77.2162995558428,Connaught Place Block A,2025-10-22 22:08:16,Open
772,CMP10771,Matrimonial Scam,53601,MULE_RAND_3626,ATM_GEN_34021,24.41288,76.56719,"Aklera, India",2025-07-30 02:38:05,Open
773,CMP10772,Lottery Fraud,24340,MULE_RAND_1020,ATM_GEN_56162,12.04161,75.35927,"Talipparamba, India",2025-08-28 19:08:21,Open
774,CMP10773,UPI Phishing,8105,MULE_BLR_511,ATM_BLR_1667,12.984081590793249,77.57759241911302,Bangalore Urban,2025-01-27 13:43:39,Open
775,CMP10774,Investment Scam,122583,MULE_RINGLEADER_02,ATM_DEL_03,28.631749680254963,77.22003621943732,Barakhamba Road,2025-04-02 04:13:02,Open
776,CMP10775,Job Scam,23649,MULE_RAND_7895,ATM_GEN_20164,11.00599,77.5609,"Kangayam, India",2025-03-30 08:19:32,Open
777,CMP10776,UPI Phishing,5971,MULE_BLR_366,ATM_BLR_7356,12.962988194056846,77.59459423726241,Bangalore Urban,2025-10-18 00:22:01,Open
778,CMP10777,Investment Scam,389116,MULE_RINGLEADER_02,ATM_DEL_03,28.63213449794777,77.21986077683175,Barakhamba Road,2025-02-05 02:23:47,Open
779,CMP10778,Job Scam,92004,MULE_RAND_9762,ATM_GEN_19455,20.88197,85.83334,"Bhuban, India",2025-02-08 05:33:23,Open
780,CMP10779,UPI Phishing,17509,MULE_BLR_748,ATM_BLR_4582,12.97400977329097,77.60511597165238,Bangalore Urban,2025-10-23 07:09:33,Open
781,CMP10780,Job Scam,4574,MULE_RAND_1229,ATM_GEN_60175,25.87498,86.59611,"Saharsa, India",2025-06-22 07:23:01,Open
782,CMP10781,Matrimonial Scam,67096,MULE_RAND_3408,ATM_GEN_49953,31.28092,74.85849,"Patti, India",2025-09-27 12:33:34,Open
783,CMP10782,Lottery Fraud,5756,MULE_RAND_6838,ATM_GEN_22415,26.2649,81.54855,"Jais, India",2025-01-12 05:48:28,Open
784,CMP10783,Matrimonial Scam,60007,MULE_RAND_1189,ATM_GEN_14976,26.11527,86.59509,"Supaul, India",2025-05-06 23:23:27,Open
785,CMP10784,Job Scam,95485,MULE_RAND_7156,ATM_GEN_79668,25.92493,73.66633,"Sojat, India",2025-04-24 22:23:09,Open
786,CMP10785,Lottery Fraud,96594,MULE_RAND_7409,ATM_GEN_43414,17.54907,82.85749,"Elamanchili, India",2025-05-26 13:46:19,Open
787,CMP10786,UPI Phishing,4300,MULE_BLR_435,ATM_BLR_2904,12.97594746120258,77.60627253677816,Bangalore Urban,2025-06-17 06:17:30,Open
788,CMP10787,Job Scam,89662,MULE_RAND_7087,ATM_GEN_34239,11.93381,79.82979,"Puducherry, India",2025-04-05 20:05:06,Open
789,CMP10788,Investment Scam,62046,MULE_RINGLEADER_02,ATM_DEL_02,28.629236429623116,77.21876113135227,Connaught Place Block B,2025-07-26 06:49:44,Open
790,CMP10789,Lottery Fraud,41557,MULE_RAND_6673,ATM_GEN_84927,15.5439,73.7553,"Calangute, India",2025-08-08 18:49:54,Open
791,CMP10790,UPI Phishing,17163,MULE_BLR_635,ATM_BLR_9604,12.977062548733114,77.5875245382411,Bangalore Urban,2025-09-22 18:50:24,Open
792,CMP10791,Job Scam,56480,MULE_RAND_5846,ATM_GEN_15779,23.07492,88.28637,"Pandua, India",2025-03-08 00:21:44,Open
793,CMP10792,UPI Phishing,18964,MULE_BLR_366,ATM_BLR_1194,12.956961578203915,77.6085345238624,Bangalore Urban,2025-03-09 23:45:52,Open
794,CMP10793,Job Scam,75762,MULE_RAND_5651,ATM_GEN_47074,11.50526,77.23826,"Sathyamangalam, India",2025-08-25 16:52:30,Open
795,CMP10794,Job Scam,9850,MULE_RAND_4090,ATM_GEN_68053,12.1277,78.15794,"Dharmapuri, India",2025-08-29 16:07:09,Open
796,CMP10795,Job Scam,36853,MULE_RAND_7295,ATM_GEN_91086,25.92127,86.79271,"Madhipura, India",2025-07-13 06:35:41,Open
797,CMP10796,Lottery Fraud,17688,MULE_RAND_9773,ATM_GEN_57538,11.93381,79.82979,"Puducherry, India",2025-04-01 04:09:11,Open
798,CMP10797,Job Scam,23167,MULE_RAND_6012,ATM_GEN_26924,28.92694,78.23456,"Bachhraon, India",2025-09-05 17:42:07,Open
799,CMP10798,UPI Phishing,15594,MULE_BLR_614,ATM_BLR_1790,12.99060809208197,77.59600796282211,Bangalore Urban,2025-04-09 15:14:25,Open
800,CMP10799,UPI Phishing,14656,MULE_BLR_568,ATM_BLR_9746,12.977273482843751,77.58162475628134,Bangalore Urban,2025-06-28 11:30:27,Open
801,CMP10800,Lottery Fraud,79676,MULE_RAND_6009,ATM_GEN_29841,21.34222,71.30633,"Kundla, India",2025-09-16 23:24:21,Open
802,CMP10801,Lottery Fraud,63715,MULE_RAND_7259,ATM_GEN_10820,10.58806,77.24779,"Udumalaippettai, India",2025-11-09 11:43:25,Open
803,CMP10802,Matrimonial Scam,56713,MULE_RAND_9356,ATM_GEN_27178,28.92694,78.23456,"Bachhraon, India",2025-04-22 16:55:17,Open
804,CMP10803,UPI Phishing,13793,MULE_BLR_995,ATM_BLR_3203,12.981620799551267,77.58489249078184,Bangalore Urban,2025-09-21 03:47:28,Open
805,CMP10804,Investment Scam,130088,MULE_RINGLEADER_02,ATM_DEL_01,28.63184626380311,77.2165592487688,Connaught Place Block A,2025-08-01 06:39:50,Open
806,CMP10805,Lottery Fraud,64985,MULE_RAND_8794,ATM_GEN_55022,10.12268,77.54372,"Periyakulam, India",2025-01-29 16:26:34,Open
807,CMP10806,UPI Phishing,6825,MULE_BLR_114,ATM_BLR_9427,12.984674497233723,77.58284207591736,Bangalore Urban,2025-06-21 13:13:11,Open
808,CMP10807,Job Scam,34813,MULE_RAND_1276,ATM_GEN_46183,15.73628,75.96976,"Gajendragarh, India",2025-08-17 04:33:54,Open
809,CMP10808,Lottery Fraud,2426,MULE_RAND_3876,ATM_GEN_27967,26.2649,81.54855,"Jais, India",2025-09-06 03:20:25,Open
810,CMP10809,UPI Phishing,11803,MULE_BLR_759,ATM_BLR_3118,12.953708573001956,77.59418008624317,Bangalore Urban,2025-06-14 18:50:45,Open
811,CMP10810,Lottery Fraud,90362,MULE_RAND_9748,ATM_GEN_74967,21.34222,71.30633,"Kundla, India",2025-06-27 10:01:06,Open
812,CMP10811,Lottery Fraud,98727,MULE_RAND_4037,ATM_GEN_12998,26.2649,81.54855,"Jais, India",2025-03-19 08:50:13,Open
813,CMP10812,Matrimonial Scam,38606,MULE_RAND_9540,ATM_GEN_79409,25.75728,75.37991,"Deoli, India",2025-07-07 15:49:32,Open
814,CMP10813,Investment Scam,118632,MULE_RINGLEADER_01,ATM_DEL_01,28.63147372668941,77.21636535243246,Connaught Place Block A,2025-02-11 10:04:49,Open
815,CMP10814,Matrimonial Scam,46902,MULE_RAND_5641,ATM_GEN_52319,25.92127,86.79271,"Madhipura, India",2025-05-29 02:34:22,Open
816,CMP10815,Job Scam,80870,MULE_RAND_8957,ATM_GEN_32990,17.54907,82.85749,"Elamanchili, India",2025-08-12 05:38:07,Open
817,CMP10816,Investment Scam,331189,MULE_RINGLEADER_01,ATM_DEL_02,28.628626254986713,77.21856869963136,Connaught Place Block B,2025-04-25 21:43:49,Open
818,CMP10817,UPI Phishing,10276,MULE_BLR_489,ATM_BLR_4383,12.96486279838793,77.61038547146026,Bangalore Urban,2025-09-29 13:45:12,Open
819,CMP10818,Lottery Fraud,32599,MULE_RAND_1375,ATM_GEN_68854,22.88783,84.13864,"Jashpurnagar, India",2025-01-09 12:29:30,Open
820,CMP10819,Job Scam,80568,MULE_RAND_8519,ATM_GEN_96162,14.46693,75.92694,"Davangere, India",2025-04-17 14:20:33,Open
821,CMP10820,Investment Scam,264986,MULE_RINGLEADER_02,ATM_DEL_01,28.631813115910578,77.21678599429683,Connaught Place Block A,2025-01-04 03:28:42,Open
822,CMP10821,Lottery Fraud,32538,MULE_RAND_9363,ATM_GEN_96977,34.08565,74.80555,"Srinagar, India",2025-08-24 12:07:05,Open
823,CMP10822,Matrimonial Scam,87560,MULE_RAND_3463,ATM_GEN_66740,23.49668,86.68363,"Adra, India",2025-11-20 10:37:16,Open
824,CMP10823,Investment Scam,150130,MULE_RINGLEADER_02,ATM_DEL_03,28.632183104295404,77.22006952296988,Barakhamba Road,2025-04-22 03:31:22,Open
825,CMP10824,Investment Scam,317318,MULE_RINGLEADER_01,ATM_DEL_01,28.631065445899093,77.21674241855757,Connaught Place Block A,2025-10-29 06:25:47,Open
826,CMP10825,Job Scam,37001,MULE_RAND_1239,ATM_GEN_92683,30.21121,74.4818,"Malaut, India",2025-08-24 18:15:21,Open
827,CMP10826,Investment Scam,107890,MULE_RINGLEADER_01,ATM_DEL_02,28.629044993257246,77.21894584845225,Connaught Place Block B,2025-11-08 10:32:51,Open
828,CMP10827,Investment Scam,175187,MULE_RINGLEADER_01,ATM_DEL_01,28.631079475978563,77.216325273498,Connaught Place Block A,2025-05-17 19:52:09,Open
829,CMP10828,Lottery Fraud,51726,MULE_RAND_1023,ATM_GEN_28982,11.12018,76.11996,"Manjeri, India",2025-09-05 05:42:31,Open
830,CMP10829,Lottery Fraud,97138,MULE_RAND_3082,ATM_GEN_40535,18.18158,76.03889,"Osmanabad, India",2025-08-30 03:07:30,Open
831,CMP10830,Matrimonial Scam,28982,MULE_RAND_4297,ATM_GEN_79070,21.34222,71.30633,"Kundla, India",2025-09-21 05:13:21,Open
832,CMP10831,Job Scam,15340,MULE_RAND_3631,ATM_GEN_15450,18.51957,73.85535,"Pune, India",2025-09-01 23:41:48,Open
833,CMP10832,Lottery Fraud,35618,MULE_RAND_5763,ATM_GEN_43363,25.87498,86.59611,"Saharsa, India",2025-09-01 16:20:00,Open
834,CMP10833,Matrimonial Scam,76897,MULE_RAND_8850,ATM_GEN_68487,26.11527,86.59509,"Supaul, India",2025-04-30 23:27:47,Open
835,CMP10834,Investment Scam,153637,MULE_RINGLEADER_02,ATM_DEL_02,28.628927883598593,77.21945332807448,Connaught Place Block B,2025-11-03 06:22:56,Open
836,CMP10835,Matrimonial Scam,38283,MULE_RAND_7664,ATM_GEN_39253,19.30157,72.85107,"Bhayandar, India",2025-01-13 22:58:47,Open
837,CMP10836,Job Scam,86343,MULE_RAND_2429,ATM_GEN_15285,19.21667,73.08333,"Dombivli, India",2025-10-12 10:05:16,Open
838,CMP10837,UPI Phishing,17525,MULE_BLR_766,ATM_BLR_1322,12.9584675026424,77.5822391577508,Bangalore Urban,2025-02-21 00:50:48,Open
839,CMP10838,Matrimonial Scam,28867,MULE_RAND_6288,ATM_GEN_61233,21.46527,83.97573,"Sambalpur, India",2025-04-25 14:37:43,Open
840,CMP10839,UPI Phishing,2421,MULE_BLR_730,ATM_BLR_5025,12.972244597881222,77.60335895956759,Bangalore Urban,2025-05-07 21:14:34,Open
841,CMP10840,Investment Scam,466682,MULE_RINGLEADER_02,ATM_DEL_03,28.631910554602946,77.22009576245556,Barakhamba Road,2025-10-18 07:01:35,Open
842,CMP10841,Investment Scam,77062,MULE_RINGLEADER_02,ATM_DEL_02,28.629173108459586,77.21896942477808,Connaught Place Block B,2025-06-11 08:46:10,Open
843,CMP10842,Job Scam,41522,MULE_RAND_2192,ATM_GEN_78631,20.88098,75.11937,"Parola, India",2025-03-19 23:32:35,Open
844,CMP10843,Investment Scam,478743,MULE_RINGLEADER_01,ATM_DEL_02,28.628919887298288,77.2188869065134,Connaught Place Block B,2025-02-21 07:49:06,Open
845,CMP10844,Investment Scam,76541,MULE_RINGLEADER_02,ATM_DEL_03,28.632346859534216,77.2200017912939,Barakhamba Road,2025-11-02 10:49:50,Open
846,CMP10845,Job Scam,28735,MULE_RAND_4433,ATM_GEN_67826,19.21667,73.08333,"Dombivli, India",2025-07-26 03:54:09,Open
847,CMP10846,UPI Phishing,6065,MULE_BLR_312,ATM_BLR_9475,12.95539996191761,77.58665439210542,Bangalore Urban,2025-07-14 21:03:58,Open
848,CMP10847,UPI Phishing,3511,MULE_BLR_661,ATM_BLR_5804,12.979227791743346,77.57844789575891,Bangalore Urban,2025-04-16 20:08:20,Open
849,CMP10848,Matrimonial Scam,84851,MULE_RAND_8939,ATM_GEN_47915,31.28092,74.85849,"Patti, India",2025-04-10 19:08:05,Open
850,CMP10849,Investment Scam,122947,MULE_RINGLEADER_01,ATM_DEL_02,28.628935039286038,77.21868833686736,Connaught Place Block B,2025-11-17 06:39:58,Open
851,CMP10850,Investment Scam,442520,MULE_RINGLEADER_01,ATM_DEL_01,28.631513051035924,77.21702076133431,Connaught Place Block A,2025-07-07 03:08:50,Open
852,CMP10851,Lottery Fraud,66306,MULE_RAND_3644,ATM_GEN_81672,22.88783,84.13864,"Jashpurnagar, India",2025-10-17 22:26:14,Open
853,CMP10852,UPI Phishing,4546,MULE_BLR_735,ATM_BLR_8922,12.986067362850243,77.61310234581667,Bangalore Urban,2025-05-12 13:03:17,Open
854,CMP10853,Lottery Fraud,90787,MULE_RAND_6614,ATM_GEN_44620,26.44931,91.61356,"Rangia, India",2025-07-01 21:09:53,Open
855,CMP10854,UPI Phishing,2673,MULE_BLR_907,ATM_BLR_7387,12.973043516120997,77.60609229595816,Bangalore Urban,2025-01-30 05:50:27,Open
856,CMP10855,Job Scam,78926,MULE_RAND_5560,ATM_GEN_32753,11.93381,79.82979,"Puducherry, India",2025-10-20 21:12:04,Open
857,CMP10856,Investment Scam,85189,MULE_RINGLEADER_02,ATM_DEL_03,28.631603563737222,77.21957947897255,Barakhamba Road,2025-03-29 14:52:52,Open
858,CMP10857,Job Scam,58459,MULE_RAND_1485,ATM_GEN_71926,14.46693,75.92694,"Davangere, India",2025-11-09 11:18:01,Open
859,CMP10858,Investment Scam,124340,MULE_RINGLEADER_01,ATM_DEL_02,28.628598644300098,77.21873297783989,Connaught Place Block B,2025-08-05 10:31:48,Open
860,CMP10859,Lottery Fraud,86007,MULE_RAND_8922,ATM_GEN_52360,19.21667,73.08333,"Dombivli, India",2025-02-05 01:41:01,Open
861,CMP10860,Lottery Fraud,69997,MULE_RAND_1898,ATM_GEN_68257,14.46693,75.92694,"Davangere, India",2025-01-06 09:43:52,Open
862,CMP10861,Job Scam,69280,MULE_RAND_3135,ATM_GEN_34483,22.75218,72.68533,"Kheda, India",2025-07-28 09:12:59,Open
863,CMP10862,UPI Phishing,12438,MULE_BLR_224,ATM_BLR_2211,12.982462815949846,77.60291722959278,Bangalore Urban,2025-02-17 23:55:49,Open
864,CMP10863,Investment Scam,123463,MULE_RINGLEADER_01,ATM_DEL_01,28.63197458809159,77.21693492034724,Connaught Place Block A,2025-06-26 14:54:46,Open
865,CMP10864,Job Scam,31958,MULE_RAND_6412,ATM_GEN_43295,22.19303,88.18466,"Diamond Harbour, India",2025-09-19 07:12:54,Open
866,CMP10865,Matrimonial Scam,59928,MULE_RAND_7659,ATM_GEN_92220,22.75218,72.68533,"Kheda, India",2025-08-16 00:29:41,Open
867,CMP10866,Investment Scam,275538,MULE_RINGLEADER_01,ATM_DEL_03,28.631565187438316,77.22022454698188,Barakhamba Road,2025-05-28 23:24:54,Open
868,CMP10867,UPI Phishing,15591,MULE_BLR_968,ATM_BLR_4022,12.956104984099856,77.59538499058995,Bangalore Urban,2025-11-16 09:29:05,Open
869,CMP10868,UPI Phishing,18102,MULE_BLR_263,ATM_BLR_6299,12.971343314901976,77.58392551132057,Bangalore Urban,2025-09-05 23:42:37,Open
870,CMP10869,Investment Scam,233830,MULE_RINGLEADER_02,ATM_DEL_03,28.631517060960373,77.21950104843766,Barakhamba Road,2025-05-25 06:23:07,Open
871,CMP10870,Investment Scam,314491,MULE_RINGLEADER_01,ATM_DEL_02,28.628771804152457,77.21935630091824,Connaught Place Block B,2025-02-12 01:51:31,Open
872,CMP10871,UPI Phishing,18118,MULE_BLR_419,ATM_BLR_8743,12.96226656446332,77.58613223351077,Bangalore Urban,2025-09-20 01:55:57,Open
873,CMP10872,UPI Phishing,17771,MULE_BLR_353,ATM_BLR_4165,12.97558041014785,77.59405314250282,Bangalore Urban,2025-04-01 19:22:41,Open
874,CMP10873,Investment Scam,368549,MULE_RINGLEADER_02,ATM_DEL_02,28.628563664135132,77.21947052381655,Connaught Place Block B,2025-07-03 02:28:58,Open
